Training on 285 samples. Training 30000 steps.
2019-07-21 17:33:52 step:14740 loss:0.2345 l_f:0.1439 loss_0:0.2000 loss_1:0.3596 
2019-07-21 17:34:19 step:14760 loss:0.3315 l_f:0.2319 loss_0:0.3318 loss_1:0.4308 
2019-07-21 17:34:47 step:14780 loss:0.2451 l_f:0.1426 loss_0:0.2004 loss_1:0.3923 
2019-07-21 17:35:15 step:14800 loss:0.2872 l_f:0.2214 loss_0:0.2849 loss_1:0.3554 
2019-07-21 17:35:43 step:14820 loss:0.4864 l_f:0.3758 loss_0:0.5308 loss_1:0.5526 
2019-07-21 17:36:11 step:14840 loss:0.5631 l_f:0.5385 loss_0:0.5670 loss_1:0.5838 
2019-07-21 17:36:38 step:14860 loss:0.2163 l_f:0.1361 loss_0:0.1684 loss_1:0.3443 
2019-07-21 17:37:06 step:14880 loss:0.1997 l_f:0.1250 loss_0:0.1777 loss_1:0.2963 
2019-07-21 17:37:33 step:14900 loss:0.2303 l_f:0.1843 loss_0:0.2308 loss_1:0.2756 
2019-07-21 17:38:01 step:14920 loss:0.2506 l_f:0.1403 loss_0:0.2379 loss_1:0.3735 
2019-07-21 17:38:28 step:14940 loss:0.2906 l_f:0.2206 loss_0:0.2912 loss_1:0.3601 
2019-07-21 17:38:56 step:14960 loss:0.4440 l_f:0.4057 loss_0:0.4928 loss_1:0.4335 
2019-07-21 17:39:24 step:14980 loss:0.2626 l_f:0.2025 loss_0:0.2632 loss_1:0.3221 
2019-07-21 17:39:52 step:15000 loss:0.1495 l_f:0.0813 loss_0:0.1125 loss_1:0.2546 
2019-07-21 17:40:20 step:15020 loss:0.1822 l_f:0.1052 loss_0:0.1654 loss_1:0.2760 
2019-07-21 17:40:47 step:15040 loss:0.2487 l_f:0.1507 loss_0:0.2000 loss_1:0.3953 
2019-07-21 17:41:15 step:15060 loss:0.3576 l_f:0.2493 loss_0:0.2995 loss_1:0.5239 
2019-07-21 17:41:43 step:15080 loss:0.2318 l_f:0.1192 loss_0:0.1833 loss_1:0.3929 
2019-07-21 17:42:11 step:15100 loss:0.1676 l_f:0.0965 loss_0:0.1328 loss_1:0.2736 
2019-07-21 17:42:39 step:15120 loss:0.3365 l_f:0.1973 loss_0:0.2736 loss_1:0.5386 
2019-07-21 17:43:07 step:15140 loss:0.3151 l_f:0.2059 loss_0:0.3238 loss_1:0.4155 
2019-07-21 17:43:34 step:15160 loss:0.1886 l_f:0.1418 loss_0:0.1747 loss_1:0.2493 
2019-07-21 17:44:02 step:15180 loss:0.3553 l_f:0.2614 loss_0:0.3340 loss_1:0.4704 
2019-07-21 17:44:30 step:15200 loss:0.2842 l_f:0.2298 loss_0:0.2782 loss_1:0.3446 
2019-07-21 17:44:58 step:15220 loss:0.3563 l_f:0.2657 loss_0:0.3200 loss_1:0.4833 
2019-07-21 17:45:26 step:15240 loss:0.2708 l_f:0.1909 loss_0:0.2588 loss_1:0.3628 
2019-07-21 17:45:53 step:15260 loss:0.2532 l_f:0.1603 loss_0:0.2383 loss_1:0.3608 
2019-07-21 17:46:21 step:15280 loss:0.1558 l_f:0.0720 loss_0:0.1706 loss_1:0.2247 
2019-07-21 17:46:48 step:15300 loss:0.3693 l_f:0.2774 loss_0:0.3567 loss_1:0.4739 
2019-07-21 17:47:15 step:15320 loss:0.2163 l_f:0.1734 loss_0:0.2077 loss_1:0.2679 
2019-07-21 17:47:43 step:15340 loss:0.2691 l_f:0.1815 loss_0:0.2495 loss_1:0.3764 
2019-07-21 17:48:11 step:15360 loss:0.4641 l_f:0.4437 loss_0:0.4917 loss_1:0.4569 
2019-07-21 17:48:39 step:15380 loss:0.2551 l_f:0.1632 loss_0:0.2736 loss_1:0.3286 
2019-07-21 17:49:06 step:15400 loss:0.1717 l_f:0.0880 loss_0:0.1396 loss_1:0.2876 
2019-07-21 17:49:34 step:15420 loss:0.2679 l_f:0.1951 loss_0:0.2783 loss_1:0.3304 
2019-07-21 17:50:01 step:15440 loss:0.3214 l_f:0.2936 loss_0:0.3324 loss_1:0.3381 
2019-07-21 17:50:29 step:15460 loss:0.1563 l_f:0.1005 loss_0:0.1291 loss_1:0.2392 
2019-07-21 17:50:56 step:15480 loss:0.2471 l_f:0.1605 loss_0:0.1771 loss_1:0.4038 
2019-07-21 17:51:24 step:15500 loss:0.2149 l_f:0.1340 loss_0:0.1933 loss_1:0.3174 
2019-07-21 17:51:51 step:15520 loss:0.4379 l_f:0.4113 loss_0:0.4659 loss_1:0.4365 
2019-07-21 17:52:19 step:15540 loss:0.4948 l_f:0.4645 loss_0:0.4966 loss_1:0.5233 
2019-07-21 17:52:46 step:15560 loss:0.2562 l_f:0.1870 loss_0:0.2439 loss_1:0.3376 
2019-07-21 17:53:14 step:15580 loss:0.3592 l_f:0.2617 loss_0:0.3251 loss_1:0.4907 
2019-07-21 17:53:42 step:15600 loss:0.2149 l_f:0.1514 loss_0:0.1865 loss_1:0.3068 
2019-07-21 17:54:10 step:15620 loss:0.3084 l_f:0.2096 loss_0:0.2797 loss_1:0.4360 
2019-07-21 17:54:38 step:15640 loss:0.5260 l_f:0.4387 loss_0:0.5575 loss_1:0.5819 
2019-07-21 17:55:05 step:15660 loss:0.2612 l_f:0.2510 loss_0:0.2242 loss_1:0.3084 
2019-07-21 17:55:34 step:15680 loss:0.2908 l_f:0.1511 loss_0:0.2444 loss_1:0.4768 
2019-07-21 17:56:02 step:15700 loss:0.1999 l_f:0.1232 loss_0:0.1626 loss_1:0.3139 
2019-07-21 17:56:30 step:15720 loss:0.3732 l_f:0.3213 loss_0:0.3432 loss_1:0.4553 
2019-07-21 17:56:58 step:15740 loss:0.4514 l_f:0.4286 loss_0:0.4503 loss_1:0.4754 
2019-07-21 17:57:25 step:15760 loss:0.3216 l_f:0.1959 loss_0:0.2179 loss_1:0.5511 
2019-07-21 17:57:52 step:15780 loss:0.1451 l_f:0.0798 loss_0:0.1363 loss_1:0.2192 
2019-07-21 17:58:20 step:15800 loss:0.2484 l_f:0.1880 loss_0:0.2290 loss_1:0.3282 
2019-07-21 17:58:49 step:15820 loss:0.3681 l_f:0.2817 loss_0:0.3032 loss_1:0.5192 
2019-07-21 17:59:17 step:15840 loss:0.2432 l_f:0.1890 loss_0:0.2580 loss_1:0.2826 
2019-07-21 17:59:44 step:15860 loss:0.1978 l_f:0.1157 loss_0:0.1464 loss_1:0.3314 
2019-07-21 18:00:12 step:15880 loss:0.1741 l_f:0.1246 loss_0:0.1550 loss_1:0.2427 
2019-07-21 18:00:40 step:15900 loss:0.1751 l_f:0.1152 loss_0:0.1881 loss_1:0.2219 
2019-07-21 18:01:08 step:15920 loss:0.1212 l_f:0.0800 loss_0:0.1220 loss_1:0.1617 
2019-07-21 18:01:36 step:15940 loss:0.2697 l_f:0.1548 loss_0:0.2768 loss_1:0.3774 
2019-07-21 18:02:03 step:15960 loss:0.3511 l_f:0.2336 loss_0:0.3435 loss_1:0.4761 
2019-07-21 18:02:31 step:15980 loss:0.4415 l_f:0.4204 loss_0:0.4514 loss_1:0.4526 
2019-07-21 18:02:59 step:16000 loss:0.2123 l_f:0.1360 loss_0:0.1598 loss_1:0.3413 
2019-07-21 18:03:27 step:16020 loss:0.1413 l_f:0.0813 loss_0:0.1279 loss_1:0.2146 
2019-07-21 18:03:55 step:16040 loss:0.3663 l_f:0.2941 loss_0:0.3549 loss_1:0.4498 
2019-07-21 18:04:23 step:16060 loss:0.3272 l_f:0.2459 loss_0:0.3473 loss_1:0.3883 
2019-07-21 18:04:51 step:16080 loss:0.3014 l_f:0.1855 loss_0:0.1978 loss_1:0.5210 
2019-07-21 18:05:18 step:16100 loss:0.4097 l_f:0.3137 loss_0:0.3373 loss_1:0.5781 
2019-07-21 18:05:46 step:16120 loss:0.2802 l_f:0.1787 loss_0:0.2512 loss_1:0.4107 
2019-07-21 18:06:14 step:16140 loss:0.3263 l_f:0.2161 loss_0:0.2809 loss_1:0.4817 
2019-07-21 18:06:42 step:16160 loss:0.3609 l_f:0.2060 loss_0:0.3365 loss_1:0.5401 
2019-07-21 18:07:09 step:16180 loss:0.2349 l_f:0.1506 loss_0:0.1945 loss_1:0.3596 
2019-07-21 18:07:37 step:16200 loss:0.1666 l_f:0.0919 loss_0:0.1478 loss_1:0.2602 
2019-07-21 18:08:05 step:16220 loss:0.1780 l_f:0.1018 loss_0:0.1686 loss_1:0.2635 
2019-07-21 18:08:33 step:16240 loss:0.2129 l_f:0.1329 loss_0:0.2054 loss_1:0.3004 
2019-07-21 18:09:00 step:16260 loss:0.5100 l_f:0.4546 loss_0:0.5585 loss_1:0.5167 
2019-07-21 18:09:28 step:16280 loss:0.2634 l_f:0.1810 loss_0:0.2821 loss_1:0.3270 
2019-07-21 18:09:56 step:16300 loss:0.1738 l_f:0.0943 loss_0:0.1674 loss_1:0.2597 
2019-07-21 18:10:23 step:16320 loss:0.2472 l_f:0.1634 loss_0:0.2585 loss_1:0.3197 
2019-07-21 18:10:51 step:16340 loss:0.2546 l_f:0.2014 loss_0:0.2776 loss_1:0.2847 
2019-07-21 18:11:20 step:16360 loss:0.2893 l_f:0.1900 loss_0:0.2171 loss_1:0.4609 
2019-07-21 18:11:48 step:16380 loss:0.2618 l_f:0.1830 loss_0:0.2781 loss_1:0.3244 
2019-07-21 18:12:16 step:16400 loss:0.2308 l_f:0.1460 loss_0:0.1817 loss_1:0.3646 
2019-07-21 18:12:44 step:16420 loss:0.2336 l_f:0.1368 loss_0:0.2589 loss_1:0.3051 
2019-07-21 18:13:12 step:16440 loss:0.2733 l_f:0.2294 loss_0:0.2477 loss_1:0.3427 
2019-07-21 18:13:40 step:16460 loss:0.1404 l_f:0.0683 loss_0:0.1411 loss_1:0.2118 
2019-07-21 18:14:07 step:16480 loss:0.2927 l_f:0.1928 loss_0:0.2761 loss_1:0.4092 
2019-07-21 18:14:35 step:16500 loss:0.1906 l_f:0.1061 loss_0:0.1936 loss_1:0.2722 
2019-07-21 18:15:02 step:16520 loss:0.1459 l_f:0.0852 loss_0:0.1319 loss_1:0.2206 
2019-07-21 18:15:30 step:16540 loss:0.4852 l_f:0.4674 loss_0:0.4926 loss_1:0.4955 
2019-07-21 18:15:58 step:16560 loss:0.1778 l_f:0.0960 loss_0:0.1697 loss_1:0.2675 
2019-07-21 18:16:25 step:16580 loss:0.1990 l_f:0.1385 loss_0:0.1775 loss_1:0.2811 
2019-07-21 18:16:52 step:16600 loss:0.2651 l_f:0.1845 loss_0:0.2841 loss_1:0.3267 
2019-07-21 18:17:20 step:16620 loss:0.2687 l_f:0.2067 loss_0:0.2805 loss_1:0.3190 
2019-07-21 18:17:48 step:16640 loss:0.2070 l_f:0.1207 loss_0:0.1639 loss_1:0.3365 
2019-07-21 18:18:16 step:16660 loss:0.2509 l_f:0.1860 loss_0:0.2461 loss_1:0.3205 
2019-07-21 18:18:43 step:16680 loss:0.4682 l_f:0.4422 loss_0:0.5055 loss_1:0.4569 
2019-07-21 18:19:11 step:16700 loss:0.3494 l_f:0.2783 loss_0:0.3385 loss_1:0.4312 
2019-07-21 18:19:39 step:16720 loss:0.3119 l_f:0.2009 loss_0:0.3309 loss_1:0.4038 
2019-07-21 18:20:07 step:16740 loss:0.2758 l_f:0.2125 loss_0:0.2737 loss_1:0.3413 
2019-07-21 18:20:34 step:16760 loss:0.2251 l_f:0.1538 loss_0:0.2229 loss_1:0.2986 
2019-07-21 18:21:02 step:16780 loss:0.3303 l_f:0.2426 loss_0:0.4155 loss_1:0.3328 
2019-07-21 18:21:29 step:16800 loss:0.2713 l_f:0.1888 loss_0:0.2514 loss_1:0.3737 
2019-07-21 18:21:58 step:16820 loss:0.3433 l_f:0.2697 loss_0:0.3209 loss_1:0.4394 
2019-07-21 18:22:25 step:16840 loss:0.4626 l_f:0.4226 loss_0:0.4836 loss_1:0.4816 
2019-07-21 18:22:53 step:16860 loss:0.2882 l_f:0.1762 loss_0:0.2601 loss_1:0.4284 
2019-07-21 18:23:20 step:16880 loss:0.1994 l_f:0.1188 loss_0:0.1555 loss_1:0.3238 
2019-07-21 18:23:48 step:16900 loss:0.1341 l_f:0.0833 loss_0:0.1231 loss_1:0.1959 
2019-07-21 18:24:15 step:16920 loss:0.3012 l_f:0.2377 loss_0:0.3357 loss_1:0.3303 
2019-07-21 18:24:43 step:16940 loss:0.1438 l_f:0.0874 loss_0:0.1408 loss_1:0.2033 
2019-07-21 18:25:12 step:16960 loss:0.2009 l_f:0.1513 loss_0:0.1800 loss_1:0.2715 
2019-07-21 18:25:40 step:16980 loss:0.2681 l_f:0.1641 loss_0:0.2558 loss_1:0.3846 
2019-07-21 18:26:08 step:17000 loss:0.2847 l_f:0.2351 loss_0:0.2686 loss_1:0.3504 
2019-07-21 18:26:36 step:17020 loss:0.3018 l_f:0.2012 loss_0:0.2770 loss_1:0.4273 
2019-07-21 18:27:04 step:17040 loss:0.3219 l_f:0.2270 loss_0:0.3487 loss_1:0.3900 
2019-07-21 18:27:32 step:17060 loss:0.1731 l_f:0.0606 loss_0:0.1083 loss_1:0.3504 
2019-07-21 18:28:00 step:17080 loss:0.2418 l_f:0.1315 loss_0:0.2121 loss_1:0.3818 
2019-07-21 18:28:28 step:17100 loss:0.2918 l_f:0.2051 loss_0:0.2530 loss_1:0.4172 
2019-07-21 18:28:56 step:17120 loss:0.3844 l_f:0.2512 loss_0:0.3564 loss_1:0.5455 
2019-07-21 18:29:24 step:17140 loss:0.4902 l_f:0.3818 loss_0:0.4404 loss_1:0.6485 
2019-07-21 18:29:52 step:17160 loss:0.4356 l_f:0.4113 loss_0:0.4973 loss_1:0.3981 
2019-07-21 18:30:20 step:17180 loss:0.1351 l_f:0.0862 loss_0:0.1255 loss_1:0.1936 
2019-07-21 18:30:48 step:17200 loss:0.2292 l_f:0.1515 loss_0:0.1796 loss_1:0.3567 
2019-07-21 18:31:16 step:17220 loss:0.2893 l_f:0.2099 loss_0:0.2611 loss_1:0.3970 
2019-07-21 18:31:43 step:17240 loss:0.2476 l_f:0.1694 loss_0:0.3065 loss_1:0.2669 
2019-07-21 18:32:11 step:17260 loss:0.1766 l_f:0.1093 loss_0:0.1525 loss_1:0.2681 
2019-07-21 18:32:38 step:17280 loss:0.1826 l_f:0.1178 loss_0:0.1828 loss_1:0.2473 
2019-07-21 18:33:06 step:17300 loss:0.2223 l_f:0.1211 loss_0:0.1716 loss_1:0.3741 
2019-07-21 18:33:34 step:17320 loss:0.3359 l_f:0.2688 loss_0:0.3883 loss_1:0.3506 
2019-07-21 18:34:01 step:17340 loss:0.2277 l_f:0.1605 loss_0:0.1980 loss_1:0.3246 
2019-07-21 18:34:29 step:17360 loss:0.1787 l_f:0.0934 loss_0:0.1369 loss_1:0.3058 
2019-07-21 18:34:57 step:17380 loss:0.3291 l_f:0.2092 loss_0:0.3154 loss_1:0.4627 
2019-07-21 18:35:24 step:17400 loss:0.1555 l_f:0.1020 loss_0:0.1375 loss_1:0.2270 
2019-07-21 18:35:52 step:17420 loss:0.5028 l_f:0.4599 loss_0:0.5649 loss_1:0.4836 
2019-07-21 18:36:20 step:17440 loss:0.3508 l_f:0.2548 loss_0:0.2994 loss_1:0.4981 
2019-07-21 18:36:48 step:17460 loss:0.2527 l_f:0.1767 loss_0:0.2650 loss_1:0.3164 
2019-07-21 18:37:15 step:17480 loss:0.2297 l_f:0.1292 loss_0:0.2271 loss_1:0.3329 
2019-07-21 18:37:43 step:17500 loss:0.2989 l_f:0.2255 loss_0:0.3409 loss_1:0.3301 
2019-07-21 18:38:10 step:17520 loss:0.5713 l_f:0.5311 loss_0:0.6056 loss_1:0.5771 
2019-07-21 18:38:38 step:17540 loss:0.1487 l_f:0.0823 loss_0:0.1288 loss_1:0.2349 
2019-07-21 18:39:07 step:17560 loss:0.3463 l_f:0.2913 loss_0:0.3266 loss_1:0.4210 
2019-07-21 18:39:35 step:17580 loss:0.2032 l_f:0.1537 loss_0:0.2129 loss_1:0.2429 
2019-07-21 18:40:03 step:17600 loss:0.2426 l_f:0.1454 loss_0:0.2053 loss_1:0.3771 
2019-07-21 18:40:30 step:17620 loss:0.2114 l_f:0.1757 loss_0:0.2098 loss_1:0.2487 
2019-07-21 18:40:59 step:17640 loss:0.4862 l_f:0.4370 loss_0:0.5537 loss_1:0.4679 
2019-07-21 18:41:26 step:17660 loss:0.1596 l_f:0.0911 loss_0:0.1547 loss_1:0.2329 
2019-07-21 18:41:54 step:17680 loss:0.2419 l_f:0.1700 loss_0:0.2146 loss_1:0.3412 
2019-07-21 18:42:21 step:17700 loss:0.2475 l_f:0.1700 loss_0:0.2037 loss_1:0.3689 
2019-07-21 18:42:49 step:17720 loss:0.1654 l_f:0.1212 loss_0:0.1421 loss_1:0.2330 
2019-07-21 18:43:17 step:17740 loss:0.3005 l_f:0.2436 loss_0:0.2811 loss_1:0.3769 
2019-07-21 18:43:44 step:17760 loss:0.2900 l_f:0.2009 loss_0:0.2635 loss_1:0.4056 
2019-07-21 18:44:13 step:17780 loss:0.1643 l_f:0.1234 loss_0:0.1556 loss_1:0.2138 
2019-07-21 18:44:40 step:17800 loss:0.3833 l_f:0.2917 loss_0:0.3542 loss_1:0.5041 
2019-07-21 18:45:08 step:17820 loss:0.2378 l_f:0.1383 loss_0:0.2046 loss_1:0.3706 
2019-07-21 18:45:36 step:17840 loss:0.1538 l_f:0.0874 loss_0:0.1620 loss_1:0.2119 
2019-07-21 18:46:03 step:17860 loss:0.1451 l_f:0.0960 loss_0:0.1375 loss_1:0.2018 
2019-07-21 18:46:32 step:17880 loss:0.2000 l_f:0.1281 loss_0:0.1886 loss_1:0.2832 
2019-07-21 18:46:59 step:17900 loss:0.2701 l_f:0.1915 loss_0:0.2791 loss_1:0.3397 
2019-07-21 18:47:26 step:17920 loss:0.4921 l_f:0.4554 loss_0:0.5024 loss_1:0.5186 
2019-07-21 18:47:54 step:17940 loss:0.2449 l_f:0.1766 loss_0:0.2516 loss_1:0.3066 
2019-07-21 18:48:22 step:17960 loss:0.1682 l_f:0.1037 loss_0:0.1690 loss_1:0.2318 
2019-07-21 18:48:50 step:17980 loss:0.1653 l_f:0.1030 loss_0:0.1772 loss_1:0.2157 
2019-07-21 18:49:17 step:18000 loss:0.5678 l_f:0.5235 loss_0:0.6139 loss_1:0.5661 
2019-07-21 18:49:45 step:18020 loss:0.5707 l_f:0.5364 loss_0:0.5998 loss_1:0.5760 
2019-07-21 18:50:13 step:18040 loss:0.3211 l_f:0.2631 loss_0:0.3084 loss_1:0.3917 
2019-07-21 18:50:41 step:18060 loss:0.1952 l_f:0.1373 loss_0:0.2067 loss_1:0.2415 
2019-07-21 18:51:09 step:18080 loss:0.1752 l_f:0.1167 loss_0:0.1806 loss_1:0.2284 
2019-07-21 18:51:36 step:18100 loss:0.3000 l_f:0.1958 loss_0:0.2948 loss_1:0.4095 
2019-07-21 18:52:04 step:18120 loss:0.3390 l_f:0.2576 loss_0:0.3477 loss_1:0.4117 
2019-07-21 18:52:32 step:18140 loss:0.3139 l_f:0.1960 loss_0:0.3034 loss_1:0.4425 
2019-07-21 18:53:00 step:18160 loss:0.3550 l_f:0.3123 loss_0:0.3517 loss_1:0.4010 
2019-07-21 18:53:27 step:18180 loss:0.2193 l_f:0.1299 loss_0:0.2547 loss_1:0.2734 
2019-07-21 18:53:55 step:18200 loss:0.1873 l_f:0.1433 loss_0:0.1748 loss_1:0.2439 
2019-07-21 18:54:23 step:18220 loss:0.3352 l_f:0.2467 loss_0:0.3367 loss_1:0.4222 
2019-07-21 18:54:50 step:18240 loss:0.5684 l_f:0.5403 loss_0:0.6105 loss_1:0.5543 
2019-07-21 18:55:18 step:18260 loss:0.3345 l_f:0.2357 loss_0:0.2962 loss_1:0.4717 
2019-07-21 18:55:47 step:18280 loss:0.1620 l_f:0.1094 loss_0:0.1569 loss_1:0.2196 
2019-07-21 18:56:14 step:18300 loss:0.4165 l_f:0.4128 loss_0:0.4667 loss_1:0.3700 
2019-07-21 18:56:42 step:18320 loss:0.2542 l_f:0.1510 loss_0:0.2161 loss_1:0.3955 
2019-07-21 18:57:10 step:18340 loss:0.1673 l_f:0.0853 loss_0:0.1270 loss_1:0.2894 
2019-07-21 18:57:38 step:18360 loss:0.2395 l_f:0.1490 loss_0:0.2537 loss_1:0.3158 
2019-07-21 18:58:06 step:18380 loss:0.1988 l_f:0.1432 loss_0:0.1996 loss_1:0.2536 
2019-07-21 18:58:34 step:18400 loss:0.4272 l_f:0.3983 loss_0:0.4613 loss_1:0.4221 
2019-07-21 18:59:03 step:18420 loss:0.1837 l_f:0.1229 loss_0:0.1508 loss_1:0.2775 
2019-07-21 18:59:30 step:18440 loss:0.1984 l_f:0.1262 loss_0:0.1738 loss_1:0.2952 
2019-07-21 18:59:58 step:18460 loss:0.4234 l_f:0.3820 loss_0:0.4732 loss_1:0.4150 
2019-07-21 19:00:26 step:18480 loss:0.1306 l_f:0.0859 loss_0:0.1234 loss_1:0.1825 
2019-07-21 19:00:54 step:18500 loss:0.2857 l_f:0.1497 loss_0:0.2279 loss_1:0.4794 
2019-07-21 19:01:22 step:18520 loss:0.2410 l_f:0.1433 loss_0:0.1904 loss_1:0.3894 
2019-07-21 19:01:49 step:18540 loss:0.2615 l_f:0.2128 loss_0:0.2192 loss_1:0.3524 
2019-07-21 19:02:17 step:18560 loss:0.3812 l_f:0.3130 loss_0:0.3589 loss_1:0.4717 
2019-07-21 19:02:44 step:18580 loss:0.2185 l_f:0.1813 loss_0:0.2303 loss_1:0.2437 
2019-07-21 19:03:12 step:18600 loss:0.2154 l_f:0.1654 loss_0:0.2239 loss_1:0.2569 
2019-07-21 19:03:40 step:18620 loss:0.2982 l_f:0.2119 loss_0:0.2698 loss_1:0.4128 
2019-07-21 19:04:07 step:18640 loss:0.2299 l_f:0.1462 loss_0:0.2349 loss_1:0.3085 
2019-07-21 19:04:35 step:18660 loss:0.3175 l_f:0.2403 loss_0:0.3525 loss_1:0.3596 
2019-07-21 19:05:02 step:18680 loss:0.1593 l_f:0.1156 loss_0:0.1461 loss_1:0.2163 
2019-07-21 19:05:30 step:18700 loss:0.1397 l_f:0.0818 loss_0:0.1619 loss_1:0.1753 
2019-07-21 19:05:58 step:18720 loss:0.4056 l_f:0.3088 loss_0:0.3726 loss_1:0.5354 
2019-07-21 19:06:26 step:18740 loss:0.4594 l_f:0.4396 loss_0:0.4819 loss_1:0.4567 
2019-07-21 19:06:54 step:18760 loss:0.2542 l_f:0.1670 loss_0:0.2750 loss_1:0.3204 
2019-07-21 19:07:22 step:18780 loss:0.2781 l_f:0.1549 loss_0:0.1739 loss_1:0.5055 
2019-07-21 19:07:50 step:18800 loss:0.1861 l_f:0.1236 loss_0:0.1720 loss_1:0.2628 
2019-07-21 19:08:18 step:18820 loss:0.3399 l_f:0.2147 loss_0:0.3187 loss_1:0.4862 
2019-07-21 19:08:46 step:18840 loss:0.1472 l_f:0.0855 loss_0:0.1428 loss_1:0.2134 
2019-07-21 19:09:13 step:18860 loss:0.1778 l_f:0.1190 loss_0:0.1735 loss_1:0.2409 
2019-07-21 19:09:41 step:18880 loss:0.2568 l_f:0.2062 loss_0:0.2388 loss_1:0.3252 
2019-07-21 19:10:09 step:18900 loss:0.4066 l_f:0.2931 loss_0:0.4623 loss_1:0.4645 
2019-07-21 19:10:36 step:18920 loss:0.2496 l_f:0.1834 loss_0:0.2076 loss_1:0.3579 
2019-07-21 19:11:04 step:18940 loss:0.1987 l_f:0.1246 loss_0:0.1520 loss_1:0.3194 
2019-07-21 19:11:32 step:18960 loss:0.2484 l_f:0.1731 loss_0:0.2568 loss_1:0.3152 
2019-07-21 19:11:59 step:18980 loss:0.2978 l_f:0.2237 loss_0:0.2521 loss_1:0.4177 
2019-07-21 19:12:26 step:19000 loss:0.4547 l_f:0.4379 loss_0:0.4695 loss_1:0.4567 
2019-07-21 19:12:53 step:19020 loss:0.1991 l_f:0.1060 loss_0:0.1641 loss_1:0.3272 
2019-07-21 19:13:20 step:19040 loss:0.2558 l_f:0.1778 loss_0:0.2614 loss_1:0.3282 
2019-07-21 19:13:47 step:19060 loss:0.3803 l_f:0.2646 loss_0:0.3041 loss_1:0.5720 
2019-07-21 19:14:15 step:19080 loss:0.5627 l_f:0.5336 loss_0:0.5733 loss_1:0.5810 
2019-07-21 19:14:43 step:19100 loss:0.1607 l_f:0.1244 loss_0:0.1548 loss_1:0.2030 
2019-07-21 19:15:11 step:19120 loss:0.1747 l_f:0.0782 loss_0:0.1910 loss_1:0.2551 
2019-07-21 19:15:38 step:19140 loss:0.1750 l_f:0.1002 loss_0:0.1417 loss_1:0.2831 
2019-07-21 19:16:06 step:19160 loss:0.2604 l_f:0.1080 loss_0:0.2679 loss_1:0.4053 
2019-07-21 19:16:34 step:19180 loss:0.2205 l_f:0.1472 loss_0:0.2146 loss_1:0.2996 
2019-07-21 19:17:01 step:19200 loss:0.3541 l_f:0.2463 loss_0:0.3500 loss_1:0.4660 
2019-07-21 19:17:29 step:19220 loss:0.3880 l_f:0.3062 loss_0:0.3708 loss_1:0.4870 
2019-07-21 19:17:57 step:19240 loss:0.3183 l_f:0.2177 loss_0:0.3620 loss_1:0.3751 
2019-07-21 19:18:25 step:19260 loss:0.1690 l_f:0.1102 loss_0:0.1566 loss_1:0.2400 
2019-07-21 19:18:52 step:19280 loss:0.3067 l_f:0.2564 loss_0:0.2770 loss_1:0.3866 
2019-07-21 19:19:19 step:19300 loss:0.4507 l_f:0.4323 loss_0:0.4607 loss_1:0.4590 
2019-07-21 19:19:47 step:19320 loss:0.5741 l_f:0.4368 loss_0:0.7773 loss_1:0.5083 
2019-07-21 19:20:14 step:19340 loss:0.2608 l_f:0.1975 loss_0:0.2848 loss_1:0.3002 
2019-07-21 19:20:41 step:19360 loss:0.2167 l_f:0.1628 loss_0:0.2112 loss_1:0.2761 
2019-07-21 19:21:09 step:19380 loss:0.2179 l_f:0.1432 loss_0:0.1767 loss_1:0.3339 
2019-07-21 19:21:37 step:19400 loss:0.2559 l_f:0.1775 loss_0:0.2331 loss_1:0.3570 
2019-07-21 19:22:05 step:19420 loss:0.1658 l_f:0.0769 loss_0:0.1232 loss_1:0.2971 
2019-07-21 19:22:33 step:19440 loss:0.4812 l_f:0.4440 loss_0:0.5354 loss_1:0.4643 
2019-07-21 19:23:00 step:19460 loss:0.2826 l_f:0.1372 loss_0:0.2426 loss_1:0.4680 
2019-07-21 19:23:29 step:19480 loss:0.2075 l_f:0.1198 loss_0:0.1763 loss_1:0.3264 
2019-07-21 19:23:56 step:19500 loss:0.4547 l_f:0.4329 loss_0:0.4810 loss_1:0.4504 
2019-07-21 19:24:24 step:19520 loss:0.1531 l_f:0.0762 loss_0:0.1195 loss_1:0.2637 
2019-07-21 19:24:51 step:19540 loss:0.4706 l_f:0.4370 loss_0:0.4724 loss_1:0.5025 
2019-07-21 19:25:18 step:19560 loss:0.2598 l_f:0.2219 loss_0:0.2756 loss_1:0.2820 
2019-07-21 19:25:45 step:19580 loss:0.5545 l_f:0.5184 loss_0:0.5705 loss_1:0.5744 
2019-07-21 19:26:13 step:19600 loss:0.0825 l_f:0.0390 loss_0:0.0946 loss_1:0.1139 
2019-07-21 19:26:41 step:19620 loss:0.2604 l_f:0.2083 loss_0:0.2378 loss_1:0.3351 
2019-07-21 19:27:09 step:19640 loss:0.1326 l_f:0.0651 loss_0:0.1076 loss_1:0.2250 
2019-07-21 19:27:37 step:19660 loss:0.2823 l_f:0.1462 loss_0:0.2318 loss_1:0.4688 
2019-07-21 19:28:04 step:19680 loss:0.2887 l_f:0.2568 loss_0:0.2939 loss_1:0.3155 
2019-07-21 19:28:32 step:19700 loss:0.2818 l_f:0.2167 loss_0:0.3510 loss_1:0.2776 
